Id,BedroomAbvGr,BsmtFinSF1,BsmtFinSF2,BsmtFullBath,BsmtHalfBath,BsmtUnfSF,EnclosedPorch,Fireplaces,FirstFlrSF,FullBath,GarageArea,GarageCars,GarageYrBlt,GrLivArea,HalfBath,KitchenAbvGr,LotArea,LotFrontage,LowQualFinSF,MasVnrArea,MiscVal,MoSold,OpenPorchSF,PoolArea,ScreenPorch,SecondFlrSF,Threeseasonporch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,MSSubClass,MSZoning,Street,Alley,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,Heating,GarageType,MiscFeature,SaleType,SaleCondition,ExterQual,ExterCond,BsmtQual,BsmtCond,HeatingQC,KitchenQual,FireplaceQu,GarageQual,GarageCond,PoolQC,LotShape,LandSlope,BsmtExposure,BsmtFinType1,BsmtFinType2,Functional,GarageFinish,PavedDrive,Utilities,CentralAir,Electrical,Fence,OverallQual,OverallCond
685,4.0,0.0,0.0,0.0,0.0,1195.0,0.0,0.0,1195.0,2.0,486.0,2.0,1998.0,1839.0,1.0,1.0,16770.0,58.0,0.0,30.0,0.0,6.0,81.0,0.0,0.0,644.0,0.0,7.0,1195.0,0.0,1998.0,1998.0,2010.0,5.0,4.0,1.0,1.0,3.0,1.0,15.0,2.0,2.0,0.0,5.0,1.0,1.0,13.0,14.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,3.0,1.0,0.0,3.0,6.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
686,3.0,828.0,182.0,1.0,0.0,180.0,0.0,1.0,1190.0,2.0,577.0,2.0,1984.0,2090.0,0.0,1.0,5062.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,900.0,0.0,6.0,1190.0,219.0,1984.0,1984.0,2007.0,13.0,4.0,1.0,1.0,3.0,1.0,22.0,2.0,2.0,4.0,5.0,1.0,1.0,6.0,6.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,5.0,5.0,5.0,3.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
687,3.0,0.0,0.0,0.0,0.0,874.0,0.0,0.0,874.0,3.0,578.0,2.0,2007.0,1761.0,0.0,1.0,10207.0,84.0,0.0,0.0,0.0,8.0,105.0,0.0,0.0,887.0,0.0,7.0,874.0,144.0,2007.0,2007.0,2007.0,5.0,1.0,1.0,1.0,3.0,4.0,21.0,2.0,2.0,0.0,5.0,1.0,1.0,13.0,14.0,2.0,2.0,1.0,1.0,1.0,6.0,5.0,2.0,4.0,2.0,4.0,0.0,2.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,6.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,6.0,5.0
688,2.0,239.0,0.0,0.0,0.0,312.0,0.0,0.0,551.0,2.0,480.0,2.0,2004.0,1102.0,1.0,1.0,5105.0,0.0,0.0,0.0,0.0,3.0,60.0,0.0,0.0,551.0,0.0,4.0,551.0,0.0,2004.0,2004.0,2007.0,13.0,1.0,1.0,1.0,3.0,2.0,21.0,2.0,2.0,4.0,5.0,1.0,1.0,8.0,8.0,2.0,2.0,1.0,5.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,3.0,5.0,5.0,3.0,1.0,0.0,3.0,2.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
689,2.0,945.0,0.0,1.0,0.0,474.0,0.0,1.0,1419.0,2.0,567.0,2.0,2007.0,1419.0,0.0,1.0,8089.0,60.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,1419.0,140.0,2007.0,2007.0,2007.0,0.0,4.0,1.0,1.0,1.0,4.0,22.0,2.0,2.0,0.0,2.0,1.0,1.0,8.0,8.0,1.0,2.0,1.0,1.0,1.0,6.0,5.0,2.0,4.0,2.0,4.0,0.0,2.0,2.0,5.0,5.0,3.0,3.0,0.0,0.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,7.0,5.0
690,2.0,20.0,0.0,0.0,0.0,1342.0,0.0,1.0,1362.0,2.0,460.0,2.0,2005.0,1362.0,0.0,1.0,7577.0,61.0,0.0,256.0,0.0,6.0,28.0,0.0,0.0,0.0,0.0,6.0,1362.0,192.0,2005.0,2006.0,2007.0,11.0,4.0,1.0,1.0,3.0,0.0,16.0,2.0,2.0,4.0,2.0,1.0,1.0,13.0,14.0,3.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,2.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,5.0,4.0
691,1.0,697.0,0.0,1.0,0.0,151.0,0.0,1.0,848.0,1.0,420.0,2.0,2004.0,848.0,0.0,1.0,4426.0,0.0,0.0,147.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,848.0,149.0,2004.0,2004.0,2008.0,11.0,5.0,1.0,1.0,3.0,4.0,5.0,2.0,2.0,4.0,2.0,1.0,1.0,13.0,14.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,5.0,5.0,5.0,3.0,3.0,0.0,1.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,5.0,4.0
692,4.0,1455.0,0.0,0.0,1.0,989.0,0.0,2.0,2444.0,3.0,832.0,3.0,1994.0,4316.0,1.0,1.0,21535.0,104.0,0.0,1170.0,0.0,1.0,50.0,0.0,0.0,1872.0,0.0,10.0,2444.0,382.0,1994.0,1995.0,2007.0,5.0,4.0,1.0,1.0,3.0,0.0,15.0,2.0,2.0,0.0,5.0,1.0,7.0,6.0,6.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,1.0,2.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,9.0,5.0
693,4.0,965.0,0.0,1.0,0.0,245.0,0.0,2.0,1238.0,2.0,628.0,2.0,1989.0,2519.0,1.0,1.0,26178.0,42.0,0.0,293.0,0.0,4.0,27.0,0.0,0.0,1281.0,0.0,9.0,1210.0,320.0,1989.0,1990.0,2006.0,5.0,4.0,1.0,1.0,3.0,4.0,23.0,2.0,2.0,0.0,5.0,3.0,1.0,8.0,8.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,2.0,5.0,5.0,3.0,0.0,1.0,1.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
694,2.0,0.0,0.0,0.0,0.0,1073.0,112.0,0.0,1073.0,1.0,326.0,1.0,1968.0,1073.0,0.0,1.0,5400.0,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,1073.0,0.0,1921.0,1968.0,2006.0,1.0,4.0,1.0,1.0,3.0,0.0,17.0,2.0,2.0,0.0,2.0,1.0,1.0,8.0,8.0,2.0,0.0,1.0,5.0,1.0,9.0,0.0,3.0,4.0,4.0,4.0,0.0,4.0,3.0,5.0,5.0,3.0,3.0,2.0,3.0,6.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,4.0,5.0
695,3.0,0.0,0.0,0.0,0.0,927.0,0.0,0.0,1067.0,1.0,576.0,2.0,1995.0,1539.0,1.0,1.0,6120.0,51.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,472.0,0.0,5.0,927.0,112.0,1936.0,1950.0,2009.0,4.0,5.0,1.0,1.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,14.0,15.0,2.0,0.0,1.0,5.0,1.0,9.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,6.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,2.0,4.0,5.0
696,2.0,980.0,40.0,1.0,0.0,92.0,0.0,1.0,1137.0,2.0,551.0,2.0,1987.0,1137.0,0.0,1.0,13811.0,54.0,0.0,72.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,1112.0,125.0,1987.0,1987.0,2006.0,0.0,4.0,1.0,1.0,3.0,4.0,23.0,2.0,2.0,0.0,2.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,2.0,1.0,2.0,2.0,5.0,5.0,5.0,3.0,0.0,0.0,3.0,2.0,3.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,5.0,5.0
697,2.0,616.0,0.0,0.0,0.0,0.0,129.0,0.0,616.0,1.0,205.0,1.0,1921.0,616.0,0.0,1.0,6000.0,50.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,616.0,0.0,1921.0,1950.0,2006.0,1.0,5.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,14.0,16.0,2.0,1.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,3.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,4.0,6.0
698,2.0,210.0,551.0,0.0,1.0,219.0,0.0,0.0,1148.0,1.0,308.0,1.0,1952.0,1148.0,0.0,1.0,6420.0,57.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,980.0,0.0,1952.0,1952.0,2006.0,0.0,4.0,1.0,1.0,3.0,4.0,7.0,2.0,2.0,0.0,2.0,1.0,1.0,14.0,15.0,2.0,2.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,0.0,1.0,1.0,4.0,3.0,5.0,5.0,3.0,0.0,0.0,2.0,3.0,0.0,7.0,3.0,2.0,0.0,1.0,0.0,4.0,4.0,6.0
699,3.0,553.0,117.0,1.0,0.0,224.0,0.0,1.0,894.0,1.0,336.0,1.0,1973.0,894.0,0.0,1.0,8450.0,65.0,0.0,0.0,0.0,4.0,144.0,0.0,0.0,0.0,0.0,5.0,894.0,416.0,1965.0,2009.0,2010.0,0.0,4.0,1.0,1.0,3.0,4.0,19.0,5.0,2.0,0.0,2.0,1.0,1.0,8.0,8.0,2.0,1.0,1.0,5.0,1.0,9.0,4.0,3.0,2.0,4.0,4.0,0.0,4.0,2.0,5.0,5.0,3.0,3.0,0.0,3.0,2.0,1.0,7.0,3.0,2.0,0.0,1.0,5.0,2.0,4.0,7.0
700,2.0,16.0,0.0,0.0,0.0,1375.0,0.0,0.0,1391.0,2.0,530.0,2.0,2004.0,1391.0,0.0,1.0,4282.0,59.0,0.0,0.0,0.0,7.0,158.0,0.0,0.0,0.0,0.0,5.0,1391.0,156.0,2004.0,2004.0,2008.0,11.0,1.0,1.0,2.0,3.0,4.0,21.0,2.0,2.0,4.0,2.0,1.0,1.0,8.0,8.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,3.0,5.0,5.0,3.0,1.0,0.0,2.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
701,3.0,1274.0,0.0,1.0,0.0,526.0,0.0,1.0,1800.0,2.0,765.0,3.0,2002.0,1800.0,0.0,1.0,14331.0,85.0,0.0,630.0,0.0,5.0,78.0,0.0,0.0,0.0,0.0,7.0,1800.0,270.0,2002.0,2002.0,2006.0,0.0,4.0,1.0,1.0,3.0,4.0,23.0,2.0,2.0,0.0,2.0,3.0,1.0,13.0,14.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,0.0,4.0,0.0,2.0,2.0,5.0,5.0,3.0,3.0,0.0,1.0,2.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,7.0,4.0
702,3.0,0.0,0.0,0.0,0.0,1164.0,0.0,0.0,1164.0,1.0,528.0,2.0,1969.0,1164.0,1.0,1.0,9600.0,80.0,0.0,168.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,1164.0,0.0,1969.0,1969.0,2006.0,0.0,4.0,1.0,1.0,3.0,4.0,14.0,2.0,2.0,0.0,2.0,3.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,6.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
703,4.0,0.0,0.0,0.0,0.0,1234.0,0.0,1.0,1264.0,2.0,666.0,3.0,2006.0,2576.0,1.0,1.0,12438.0,82.0,0.0,466.0,0.0,7.0,100.0,0.0,0.0,1312.0,0.0,10.0,1234.0,324.0,2006.0,2006.0,2006.0,5.0,4.0,1.0,1.0,3.0,4.0,22.0,2.0,2.0,0.0,5.0,3.0,1.0,13.0,14.0,1.0,2.0,1.0,3.0,1.0,6.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,5.0,5.0,3.0,0.0,0.0,3.0,6.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,7.0,4.0
704,4.0,0.0,0.0,0.0,0.0,360.0,40.0,1.0,1032.0,2.0,672.0,2.0,1999.0,1812.0,0.0,2.0,7630.0,76.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,780.0,0.0,8.0,360.0,344.0,1900.0,1996.0,2010.0,15.0,5.0,1.0,1.0,3.0,4.0,17.0,1.0,2.0,1.0,5.0,1.0,1.0,14.0,15.0,2.0,0.0,1.0,5.0,1.0,9.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,5.0,5.0,3.0,3.0,0.0,3.0,6.0,6.0,7.0,3.0,0.0,0.0,1.0,5.0,2.0,4.0,8.0
705,3.0,712.0,0.0,1.0,0.0,761.0,0.0,0.0,1484.0,2.0,606.0,2.0,2004.0,1484.0,0.0,1.0,8400.0,70.0,0.0,109.0,0.0,5.0,35.0,0.0,0.0,0.0,144.0,7.0,1473.0,0.0,2004.0,2005.0,2010.0,0.0,4.0,1.0,1.0,3.0,4.0,5.0,2.0,2.0,0.0,2.0,1.0,1.0,13.0,14.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
706,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,2.0,0.0,0.0,1930.0,1092.0,0.0,2.0,5600.0,70.0,0.0,0.0,3500.0,7.0,0.0,0.0,0.0,720.0,0.0,7.0,0.0,0.0,1930.0,1950.0,2010.0,15.0,5.0,1.0,1.0,3.0,4.0,9.0,2.0,2.0,1.0,5.0,3.0,1.0,13.0,16.0,2.0,3.0,1.0,6.0,2.0,9.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,5.0,4.0,3.0,4.0
708,2.0,863.0,0.0,1.0,0.0,461.0,0.0,1.0,1324.0,2.0,550.0,2.0,2006.0,1324.0,0.0,1.0,6240.0,48.0,0.0,176.0,0.0,12.0,38.0,0.0,0.0,0.0,0.0,6.0,1324.0,192.0,2006.0,2006.0,2009.0,11.0,4.0,1.0,1.0,3.0,4.0,16.0,2.0,2.0,4.0,2.0,3.0,1.0,8.0,8.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,2.0,5.0,5.0,3.0,3.0,0.0,3.0,2.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,7.0,4.0
709,3.0,0.0,0.0,0.0,0.0,728.0,0.0,1.0,728.0,2.0,400.0,2.0,2007.0,1456.0,1.0,1.0,9018.0,65.0,0.0,0.0,0.0,7.0,24.0,0.0,0.0,728.0,0.0,8.0,728.0,100.0,2007.0,2007.0,2007.0,5.0,4.0,1.0,1.0,3.0,4.0,8.0,2.0,2.0,0.0,5.0,3.0,1.0,13.0,14.0,2.0,2.0,1.0,1.0,1.0,6.0,5.0,2.0,4.0,2.0,4.0,0.0,2.0,2.0,5.0,5.0,3.0,0.0,0.0,0.0,6.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
710,3.0,0.0,0.0,0.0,0.0,876.0,0.0,0.0,904.0,1.0,408.0,1.0,1966.0,904.0,0.0,1.0,7162.0,0.0,0.0,41.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,876.0,0.0,1966.0,1966.0,2008.0,0.0,4.0,1.0,1.0,3.0,4.0,19.0,2.0,2.0,0.0,2.0,1.0,1.0,6.0,6.0,0.0,2.0,1.0,1.0,1.0,9.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,0.0,0.0,3.0,6.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,2.0,4.0,6.0
711,2.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,729.0,1.0,0.0,0.0,1935.0,729.0,0.0,1.0,4130.0,56.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,270.0,0.0,1935.0,2003.0,2008.0,1.0,4.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,13.0,14.0,2.0,1.0,1.0,6.0,1.0,9.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,6.0,6.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,2.0,5.0
712,2.0,0.0,0.0,0.0,0.0,859.0,98.0,0.0,859.0,1.0,384.0,1.0,1964.0,1178.0,0.0,1.0,8712.0,66.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,319.0,0.0,7.0,859.0,68.0,1900.0,1950.0,2010.0,4.0,0.0,1.0,2.0,1.0,4.0,9.0,2.0,2.0,0.0,0.0,1.0,1.0,8.0,8.0,2.0,4.0,1.0,5.0,1.0,9.0,0.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,5.0,3.0,3.0,1.0,2.0,6.0,6.0,7.0,2.0,0.0,0.0,1.0,5.0,4.0,3.0,6.0
713,2.0,767.0,0.0,1.0,0.0,461.0,0.0,1.0,1228.0,2.0,472.0,2.0,1988.0,1228.0,0.0,1.0,4671.0,40.0,0.0,0.0,0.0,10.0,120.0,0.0,0.0,0.0,0.0,5.0,1228.0,168.0,1988.0,1989.0,2008.0,11.0,4.0,1.0,1.0,1.0,4.0,22.0,2.0,2.0,4.0,2.0,1.0,1.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,5.0,5.0,3.0,0.0,0.0,2.0,2.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,7.0,4.0
714,3.0,789.0,0.0,1.0,0.0,171.0,0.0,0.0,960.0,1.0,576.0,2.0,1970.0,960.0,0.0,1.0,9873.0,60.0,0.0,160.0,0.0,5.0,288.0,0.0,0.0,0.0,0.0,6.0,960.0,0.0,1970.0,1970.0,2006.0,15.0,4.0,1.0,1.0,3.0,4.0,3.0,6.0,2.0,1.0,2.0,1.0,1.0,6.0,6.0,1.0,1.0,2.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,6.0,7.0,3.0,2.0,0.0,0.0,5.0,4.0,3.0,4.0
715,3.0,533.0,0.0,0.0,0.0,192.0,0.0,0.0,725.0,2.0,475.0,2.0,1976.0,1479.0,1.0,1.0,13517.0,0.0,0.0,289.0,0.0,3.0,44.0,0.0,0.0,754.0,0.0,6.0,725.0,0.0,1976.0,2005.0,2010.0,5.0,4.0,1.0,1.0,3.0,1.0,19.0,5.0,2.0,0.0,5.0,1.0,1.0,6.0,11.0,1.0,1.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,4.0,4.0,0.0,2.0,3.0,5.0,5.0,3.0,0.0,0.0,3.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,5.0,7.0
716,3.0,0.0,0.0,0.0,0.0,1064.0,0.0,1.0,1350.0,2.0,478.0,2.0,1974.0,1350.0,0.0,1.0,10140.0,78.0,0.0,174.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,1064.0,0.0,1974.0,1974.0,2009.0,0.0,4.0,1.0,1.0,3.0,4.0,14.0,2.0,2.0,0.0,2.0,3.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,0.0,3.0,6.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,2.0,5.0,4.0
717,3.0,0.0,0.0,0.0,0.0,718.0,143.0,0.0,1576.0,1.0,704.0,2.0,1996.0,2554.0,1.0,1.0,10800.0,60.0,0.0,0.0,0.0,7.0,48.0,0.0,0.0,978.0,0.0,8.0,718.0,0.0,1890.0,1998.0,2007.0,6.0,5.0,1.0,0.0,0.0,4.0,17.0,2.0,2.0,0.0,5.0,1.0,1.0,14.0,14.0,2.0,0.0,1.0,5.0,1.0,9.0,4.0,3.0,2.0,4.0,4.0,0.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,6.0,6.0,7.0,3.0,1.0,0.0,1.0,5.0,4.0,6.0,7.0
718,3.0,1084.0,0.0,0.0,1.0,92.0,0.0,1.0,1178.0,1.0,439.0,2.0,1973.0,1178.0,1.0,1.0,10000.0,80.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,1176.0,224.0,1973.0,2000.0,2008.0,0.0,4.0,1.0,1.0,3.0,4.0,14.0,2.0,2.0,0.0,2.0,1.0,1.0,6.0,6.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,1.0,5.0,5.0,3.0,3.0,0.0,3.0,1.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,2.0,4.0,5.0
719,3.0,1173.0,0.0,1.0,0.0,138.0,216.0,1.0,1325.0,2.0,983.0,3.0,1993.0,2418.0,1.0,1.0,10542.0,96.0,0.0,651.0,0.0,8.0,154.0,0.0,0.0,1093.0,0.0,9.0,1311.0,250.0,1993.0,1994.0,2008.0,5.0,4.0,1.0,1.0,3.0,4.0,15.0,2.0,2.0,0.0,5.0,3.0,1.0,14.0,7.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,5.0,5.0,5.0,3.0,3.0,0.0,1.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
720,3.0,523.0,0.0,0.0,0.0,448.0,0.0,1.0,971.0,1.0,300.0,1.0,1969.0,971.0,1.0,1.0,9920.0,69.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,971.0,0.0,1969.0,1969.0,2006.0,0.0,4.0,1.0,1.0,3.0,4.0,5.0,2.0,2.0,0.0,2.0,1.0,1.0,6.0,11.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,0.0,0.0,1.0,0.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,4.0,5.0
721,2.0,1148.0,0.0,1.0,0.0,594.0,234.0,1.0,1742.0,2.0,564.0,2.0,1985.0,1742.0,0.0,1.0,6563.0,0.0,0.0,0.0,0.0,12.0,28.0,0.0,0.0,0.0,0.0,5.0,1742.0,114.0,1985.0,1985.0,2006.0,11.0,4.0,1.0,1.0,2.0,1.0,22.0,2.0,2.0,0.0,2.0,1.0,1.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,5.0,5.0,5.0,3.0,0.0,1.0,1.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,7.0,4.0
722,1.0,662.0,0.0,1.0,0.0,186.0,0.0,0.0,848.0,1.0,420.0,2.0,2004.0,848.0,0.0,1.0,4426.0,0.0,0.0,169.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,848.0,160.0,2004.0,2004.0,2010.0,11.0,5.0,1.0,1.0,3.0,4.0,5.0,2.0,2.0,4.0,2.0,1.0,1.0,13.0,14.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,5.0,4.0
723,3.0,191.0,0.0,0.0,0.0,673.0,0.0,0.0,864.0,1.0,463.0,2.0,1994.0,864.0,0.0,1.0,8120.0,70.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,864.0,0.0,1970.0,1970.0,2009.0,0.0,4.0,1.0,1.0,3.0,4.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,8.0,8.0,2.0,1.0,1.0,5.0,1.0,9.0,4.0,3.0,2.0,4.0,4.0,0.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,0.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,3.0,6.0
724,4.0,0.0,0.0,0.0,0.0,941.0,0.0,0.0,997.0,2.0,548.0,1.0,1958.0,1470.0,0.0,1.0,8172.0,60.0,0.0,0.0,0.0,5.0,0.0,0.0,156.0,473.0,0.0,7.0,941.0,0.0,1954.0,1972.0,2008.0,4.0,4.0,1.0,1.0,3.0,4.0,7.0,2.0,2.0,0.0,0.0,1.0,1.0,8.0,8.0,2.0,2.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,0.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,6.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,3.0,5.0
725,3.0,1234.0,0.0,1.0,0.0,464.0,0.0,1.0,1698.0,2.0,768.0,3.0,2007.0,1698.0,0.0,1.0,13286.0,86.0,0.0,340.0,0.0,2.0,64.0,0.0,0.0,0.0,0.0,8.0,1698.0,327.0,2007.0,2008.0,2009.0,0.0,4.0,1.0,1.0,3.0,4.0,7.0,2.0,2.0,0.0,2.0,3.0,1.0,5.0,5.0,3.0,2.0,1.0,1.0,1.0,9.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,5.0,5.0,3.0,0.0,0.0,3.0,2.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,8.0,4.0
726,3.0,375.0,239.0,0.0,0.0,250.0,0.0,0.0,864.0,1.0,660.0,2.0,1989.0,864.0,0.0,1.0,6960.0,60.0,0.0,0.0,500.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,864.0,96.0,1970.0,1970.0,2009.0,0.0,4.0,1.0,1.0,3.0,4.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,6.0,11.0,2.0,1.0,1.0,5.0,3.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,0.0,1.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,3.0,5.0
